LinkID,평균시간,거리,시/도,시/군,유출인구,정류장수,,LinkID,평균속도시간,거리,시/도,시/군,유입인구,,가평군,880
1011976,0.014555789,0.419,경기도,시흥시,89081,960,,1014977,0.002091974,0.04,서울특별시,강서구,108882,,,
1011977,0.010937427,0.534,경기도,시흥시,89081,960,,1014978,0.002412871,0.084,서울특별시,양천구,67561,,,
1011978,0.019331438,0.576,경기도,시흥시,89081,960,,1014979,0.031608835,0.308,서울특별시,양천구,67561,,,
1011979,0.015066397,0.53,경기도,시흥시,89081,960,,1014980,0.011569994,0.352,서울특별시,양천구,67561,,,
1011980,0.010787333,0.535,경기도,시흥시,89081,960,,1014981,0.006732931,0.124,서울특별시,강서구,108882,,,
1011981,0.013131893,0.683,경기도,시흥시,89081,960,,1014982,0.0007449,0.028,서울특별시,강서구,108882,,,
1011982,0.025752594,0.683,경기도,시흥시,89081,960,,1014983,0.001924957,0.041,서울특별시,양천구,67561,,,
1011983,0.005049396,0.29,경기도,시흥시,89081,960,,1014984,0.001340573,0.04,서울특별시,양천구,67561,,,
1011984,0.013347144,0.279,경기도,시흥시,89081,960,,1014985,0.00071233,0.021,서울특별시,양천구,67561,,,
1011985,0.001338111,0.022,경기도,시흥시,89081,960,,1014986,0.002583813,0.071,서울특별시,양천구,67561,,,
1011986,0.00063737,0.022,경기도,시흥시,89081,960,,1014987,0.036121245,0.868,서울특별시,양천구,67561,,,
1011987,0.001054618,0.065,경기도,시흥시,89081,960,,1014988,0.016697317,0.352,서울특별시,양천구,67561,,,
1011988,0.022869626,1.285,경기도,시흥시,89081,960,,1014989,0.017559472,0.386,서울특별시,양천구,67561,,,
1011989,0.054851607,1.285,경기도,시흥시,89081,960,,1014990,0.016027582,0.405,서울특별시,양천구,67561,,,
1011990,0.008940832,0.301,경기도,시흥시,89081,960,,1014991,0.020322311,0.405,서울특별시,양천구,67561,,,
1011991,0.021160374,0.301,경기도,시흥시,89081,960,,1014992,0.00592363,0.19,서울특별시,양천구,67561,,,
1011992,0.017989805,0.638,경기도,시흥시,89081,960,,1014993,0.037974106,1.142,서울특별시,양천구,67561,,,
1011993,0.02147122,0.661,경기도,시흥시,89081,960,,1014994,0.046071615,1.142,서울특별시,양천구,67561,,,
1011994,0.02488401,0.661,경기도,시흥시,89081,960,,1014995,0.034545273,1.271,서울특별시,강서구,108882,,,
1011995,0.044155603,1.307,경기도,시흥시,89081,960,,1014996,0.001161433,0.038,서울특별시,양천구,67561,,,
1011996,0.045899592,1.307,경기도,시흥시,89081,960,,1014997,0.001077339,0.038,서울특별시,양천구,67561,,,
1011997,0.012620841,0.287,경기도,시흥시,89081,960,,1014998,0.018751861,0.386,서울특별시,양천구,67561,,,
1011998,0.011056454,0.287,경기도,시흥시,89081,960,,1015037,0.01929252,0.456,서울특별시,양천구,67561,,,
1011999,0.010965599,0.638,경기도,시흥시,89081,960,,1015038,0.007609542,0.456,서울특별시,양천구,67561,,,
1012000,0.009030039,0.346,경기도,시흥시,89081,960,,1015039,0.002395374,0.114,서울특별시,양천구,67561,,,
1012001,0.011524036,0.346,경기도,시흥시,89081,960,,1015040,0.003512437,0.114,서울특별시,양천구,67561,,,
1012002,0.009737727,0.613,경기도,시흥시,89081,960,,1015060,0.01510706,0.64,서울특별시,강서구,108882,,,
1012009,0.001780138,0.05,경기도,시흥시,89081,960,,1015061,0.017760677,0.587,서울특별시,강서구,108882,,,
1012010,0.00049809,0.021,경기도,시흥시,89081,960,,1015062,0.008254778,0.587,서울특별시,강서구,108882,,,
1012011,0.000897677,0.052,경기도,시흥시,89081,960,,1015063,0.011665118,0.501,서울특별시,양천구,67561,,,
1012012,0.006737822,0.291,경기도,시흥시,89081,960,,1015064,0.023940743,0.461,서울특별시,양천구,67561,,,
1012013,0.001073099,0.022,경기도,시흥시,89081,960,,1015068,0.001933861,0.067,서울특별시,양천구,67561,,,
1012014,0.003216141,0.065,경기도,시흥시,89081,960,,1015069,0.012050393,0.507,서울특별시,양천구,67561,,,
1012020,0.006182189,0.274,경기도,시흥시,89081,960,,1015070,0.006821611,0.282,서울특별시,양천구,67561,,,
1012021,0.008851451,0.288,경기도,시흥시,89081,960,,1015071,0.002155687,0.07,서울특별시,강서구,108882,,,
1012022,0.012557519,0.288,경기도,시흥시,89081,960,,1015072,0.004606355,0.119,서울특별시,강서구,108882,,,
1012023,0.013820085,0.428,경기도,시흥시,89081,960,,1015073,0.003668144,0.119,서울특별시,강서구,108882,,,
1012024,0.026164251,0.428,경기도,시흥시,89081,960,,1015075,0.039332321,0.424,서울특별시,강서구,108882,,,
1012025,0.033538066,0.777,경기도,시흥시,89081,960,,1015076,0.013441163,0.145,서울특별시,강서구,108882,,,
1012026,0.012713249,0.777,경기도,시흥시,89081,960,,1015082,0.02488834,2.391,서울특별시,강서구,108882,,,
1012081,0.00527112,0.285,경기도,시흥시,89081,960,,1015083,0.01299348,1.02,서울특별시,강서구,108882,,,
1012082,0.017355985,1.359,경기도,시흥시,89081,960,,1015085,0.025807329,1.418,서울특별시,강서구,108882,,,
1012108,0.046978916,4.144,경기도,시흥시,89081,960,,1015087,0.009757587,0.618,서울특별시,강서구,108882,,,
1012109,0.003640595,0.059,경기도,시흥시,89081,960,,1015100,0.002287279,0.066,서울특별시,강서구,108882,,,
1012110,0.001528511,0.059,경기도,시흥시,89081,960,,1015101,0.002436002,0.066,서울특별시,강서구,108882,,,
1012111,0.008752809,0.425,경기도,시흥시,89081,960,,1015102,0.000907276,0.029,서울특별시,양천구,67561,,,
1012112,0.001320632,0.046,경기도,시흥시,89081,960,,1015103,0.001816599,0.029,서울특별시,양천구,67561,,,
1012113,0.002859385,0.046,경기도,시흥시,89081,960,,1015104,0.011493009,0.269,서울특별시,양천구,67561,,,
1012114,0.005608503,0.341,경기도,시흥시,89081,960,,1015105,0.010464477,0.295,서울특별시,양천구,67561,,,
1012115,0.028863239,0.368,경기도,시흥시,89081,960,,1015106,0.010240397,0.295,서울특별시,구로구,159357,,,
1012116,0.008901861,0.714,경기도,시흥시,89081,960,,1015110,0.001227011,0.03,서울특별시,강서구,108882,,,
1012117,0.041854305,0.714,경기도,시흥시,89081,960,,1015111,0.001853548,0.03,서울특별시,강서구,108882,,,
1012118,0.009947662,0.373,경기도,시흥시,89081,960,,1015112,0.01680121,0.507,서울특별시,강서구,108882,,,
1012119,0.020481072,1.269,경기도,시흥시,89081,960,,1015113,0.011783314,0.507,서울특별시,강서구,108882,,,
1012120,0.011567778,0.506,경기도,시흥시,89081,960,,1015114,0.000669717,0.043,서울특별시,강서구,108882,,,
1012121,0.015709155,0.748,경기도,시흥시,89081,960,,1015115,0.001752289,0.043,서울특별시,강서구,108882,,,
1012122,0.018729634,0.697,경기도,시흥시,89081,960,,1015117,0.000947061,0.026,서울특별시,강서구,108882,,,
1012123,0.002885594,0.273,경기도,시흥시,89081,960,,1015118,0.000543096,0.026,서울특별시,강서구,108882,,,
1012125,0.026440451,0.581,경기도,시흥시,89081,960,,1015119,,0.062,서울특별시,강서구,108882,,,
1012126,0.016311709,0.352,경기도,시흥시,89081,960,,1015120,0.001296737,0.044,서울특별시,강서구,108882,,,
1012127,0.00498156,0.436,경기도,시흥시,89081,960,,1015121,0.0175168,0.431,서울특별시,강서구,108882,,,
1012128,0.10986772,7.542,경기도,시흥시,89081,960,,1015122,0.027855156,1.956,서울특별시,강서구,108882,,,
1012132,0.013841022,1.443,경기도,시흥시,89081,960,,1015123,0.000149253,0.01,서울특별시,강서구,108882,,,
1012133,0.005150234,0.23,경기도,시흥시,89081,960,,1015124,0.00022465,0.01,서울특별시,강서구,108882,,,
1012134,0.013380864,0.288,경기도,시흥시,89081,960,,1015125,0.02407286,0.786,서울특별시,강서구,108882,,,
1012135,0.00701692,0.288,경기도,시흥시,89081,960,,1015126,0.002704755,0.087,서울특별시,양천구,67561,,,
1012136,0.00632869,0.446,경기도,시흥시,89081,960,,1015127,0.002240523,0.078,서울특별시,양천구,67561,,,
1012137,0.007337785,0.416,경기도,시흥시,89081,960,,1015128,0.007936536,0.353,서울특별시,양천구,67561,,,
1012301,0.014980983,0.391,경기도,부천시,226983,1162,,1015129,0.001006788,0.03,서울특별시,강서구,108882,,,
1012305,0.009687268,0.329,경기도,부천시,226983,1162,,1015130,0.000392004,0.007,서울특별시,강서구,108882,,,
1012628,0.005494888,0.39,경기도,부천시,226983,1162,,1015131,0.001520543,0.032,서울특별시,강서구,108882,,,
1012629,0.013183073,0.732,경기도,부천시,226983,1162,,1015144,0.029580142,0.548,서울특별시,양천구,67561,,,
1012630,0.014249769,0.998,경기도,부천시,226983,1162,,1015187,0.028762536,0.804,서울특별시,양천구,67561,,,
1012639,0.041443275,0.836,경기도,부천시,226983,1162,,1015188,0.00090542,0.025,서울특별시,강서구,108882,,,
1012640,0.018454895,0.609,경기도,부천시,226983,1162,,1015189,0.000834726,0.035,서울특별시,강서구,108882,,,
1012641,0.022501447,1.547,경기도,부천시,226983,1162,,1015190,0.004461611,0.135,서울특별시,강서구,108882,,,
1012691,0.020797111,0.564,경기도,부천시,226983,1162,,1015191,,0.03,서울특별시,강서구,108882,,,
1012692,0.02282482,0.564,경기도,부천시,226983,1162,,1015192,0.000886049,0.024,서울특별시,강서구,108882,,,
1012693,0.014395727,0.482,경기도,부천시,226983,1162,,1015193,0.006863524,0.244,서울특별시,강서구,108882,,,
1012694,0.012904314,0.482,경기도,부천시,226983,1162,,1015194,0.004988753,0.219,서울특별시,강서구,108882,,,
1012719,0.001758815,0.058,경기도,부천시,226983,1162,,1015195,0.00125282,0.03,서울특별시,강서구,108882,,,
1012720,0.001251206,0.058,경기도,부천시,226983,1162,,1015196,0.000870035,0.023,서울특별시,강서구,108882,,,
1012721,0.004431979,0.108,경기도,부천시,226983,1162,,1015197,0.005249435,0.177,서울특별시,강서구,108882,,,
1012722,0.002785319,0.108,경기도,부천시,226983,1162,,1015198,0.000668988,0.025,서울특별시,강서구,108882,,,
1012723,0.032024179,0.763,경기도,부천시,226983,1162,,1015199,0.001874554,0.051,서울특별시,강서구,108882,,,
1012765,0.011770605,0.324,경기도,부천시,226983,1162,,1015202,0.000611882,0.023,서울특별시,강서구,108882,,,
1012778,0.048939672,2.303,경기도,시흥시,89081,960,,1015203,0.001122938,0.043,서울특별시,강서구,108882,,,
1012929,0.005472113,0.387,경기도,김포시,76946,1086,,1015204,0.00024025,0.008,서울특별시,강서구,108882,,,
1012961,0.007647545,0.277,경기도,부천시,226983,1162,,1015205,0.000922518,0.028,서울특별시,강서구,108882,,,
1012963,0.04693571,0.673,경기도,부천시,226983,1162,,1015206,0.005035504,0.26,서울특별시,강서구,108882,,,
1012964,0.041803022,0.826,경기도,부천시,226983,1162,,1015207,0.005941673,0.279,서울특별시,강서구,108882,,,
1013009,0.017942784,0.711,경기도,부천시,226983,1162,,1015208,0.002588422,0.087,서울특별시,강서구,108882,,,
1013010,0.011901559,0.711,경기도,부천시,226983,1162,,1015209,0.008097779,0.157,서울특별시,강서구,108882,,,
1013014,0.008050007,0.139,경기도,부천시,226983,1162,,1015210,0.010448682,0.355,서울특별시,강서구,108882,,,
1013015,0.00116649,0.054,경기도,부천시,226983,1162,,1015211,0.008409881,0.377,서울특별시,양천구,67561,,,
1013016,0.001162169,0.025,경기도,부천시,226983,1162,,1015212,0.004284719,0.117,서울특별시,양천구,67561,,,
1013017,0.00685911,0.318,경기도,부천시,226983,1162,,1015213,0.006594928,0.18,서울특별시,양천구,67561,,,
1013023,0.055210813,1.262,경기도,부천시,226983,1162,,1015214,0.00802666,0.219,서울특별시,양천구,67561,,,
1013087,0.030022503,0.317,경기도,부천시,226983,1162,,1015215,0.011064823,0.302,서울특별시,양천구,67561,,,
1013122,0.059508377,2.064,경기도,김포시,76946,1086,,1015216,0.012716809,0.775,서울특별시,마포구,194120,,,
1013171,0.040809416,2.097,경기도,김포시,76946,1086,,1015217,0.039627867,0.775,서울특별시,마포구,194120,,,
1013172,0.039498379,2.097,경기도,김포시,76946,1086,,1015218,0.011317348,0.179,서울특별시,강서구,108882,,,
1013173,0.024196795,0.738,경기도,김포시,76946,1086,,1015219,0.039660244,0.767,서울특별시,강서구,108882,,,
1013174,0.022819247,1.017,경기도,김포시,76946,1086,,1015220,0.01282038,0.767,서울특별시,강서구,108882,,,
1013175,0.001341214,0.059,경기도,김포시,76946,1086,,1015221,0.009362213,0.735,서울특별시,강서구,108882,,,
1013176,0.00141431,0.059,경기도,김포시,76946,1086,,1015222,0.003044574,0.164,서울특별시,마포구,194120,,,
1013177,0.006193714,0.271,경기도,김포시,76946,1086,,1015223,0.005880099,0.437,서울특별시,마포구,194120,,,
1013178,0.005543621,0.271,경기도,김포시,76946,1086,,1015224,0.019532346,0.437,서울특별시,마포구,194120,,,
1013179,0.034203922,1.699,경기도,김포시,76946,1086,,1015225,0.071465948,1.922,서울특별시,마포구,194120,,,
1013180,0.033385299,1.699,경기도,김포시,76946,1086,,1015226,0.007073298,0.357,서울특별시,마포구,194120,,,
1013181,0.001046721,0.065,경기도,고양시,249694,2197,,1015227,0.008367614,0.431,서울특별시,마포구,194120,,,
1013182,0.002812037,0.256,경기도,고양시,249694,2197,,1015230,0.001393272,0.096,서울특별시,마포구,194120,,,
1013183,0.002316057,0.216,경기도,고양시,249694,2197,,1015231,0.005032205,0.412,서울특별시,마포구,194120,,,
1013184,0.000437702,0.026,경기도,고양시,249694,2197,,1015234,0.01738146,0.845,서울특별시,마포구,194120,,,
1013185,0.003063367,0.181,경기도,고양시,249694,2197,,1015235,0.01154165,0.239,서울특별시,마포구,194120,,,
1013186,0.003800401,0.236,경기도,고양시,249694,2197,,1015236,0.004592024,0.219,서울특별시,마포구,194120,,,
1013187,0.00672781,0.404,경기도,고양시,249694,2197,,1015237,0.002014502,0.104,서울특별시,마포구,194120,,,
1013188,0.003188253,0.183,경기도,고양시,249694,2197,,1015238,0.019924405,0.567,서울특별시,마포구,194120,,,
1013189,0.054328099,4.438,경기도,고양시,249694,2197,,1015239,0.012801974,0.484,서울특별시,마포구,194120,,,
1013190,0.0053272,0.253,경기도,김포시,76946,1086,,1015243,0.007613778,0.358,서울특별시,마포구,194120,,,
1013191,0.000468721,0.027,경기도,김포시,76946,1086,,1015244,0.009051829,0.136,서울특별시,마포구,194120,,,
1013192,0.000459125,0.027,경기도,김포시,76946,1086,,1015245,0.020802504,0.61,서울특별시,강서구,108882,,,
1013193,0.008115022,0.424,경기도,김포시,76946,1086,,1015246,0.004699596,0.251,서울특별시,강서구,108882,,,
1013194,0.002566896,0.219,경기도,김포시,76946,1086,,1015247,0.004138791,0.114,서울특별시,강서구,108882,,,
1013195,0.002768079,0.219,경기도,김포시,76946,1086,,1015248,0.009993907,0.455,서울특별시,강서구,108882,,,
1013200,0.011226985,0.314,경기도,김포시,76946,1086,,1015249,0.004410918,0.216,서울특별시,강서구,108882,,,
1013201,0.003546425,0.314,경기도,김포시,76946,1086,,1015250,0.004186597,0.196,서울특별시,강서구,108882,,,
1013205,0.008270025,0.426,경기도,김포시,76946,1086,,1015251,0.005720496,0.12,서울특별시,강서구,108882,,,
1013206,0.000553705,0.045,경기도,김포시,76946,1086,,1015252,0.006302894,0.317,서울특별시,강서구,108882,,,
1013207,0.00062409,0.045,경기도,김포시,76946,1086,,1015253,0.01726254,0.917,서울특별시,강서구,108882,,,
1013208,0.000889135,0.064,경기도,고양시,249694,2197,,1015254,0.013330621,0.259,서울특별시,강서구,108882,,,
1013209,0.001078928,0.067,경기도,고양시,249694,2197,,1015255,0.002990325,0.058,서울특별시,강서구,108882,,,
1013210,0.023654161,0.348,경기도,고양시,249694,2197,,1015256,0.003299548,0.162,서울특별시,강서구,108882,,,
1013211,0.006100663,0.348,경기도,고양시,249694,2197,,1015257,0.068278717,1.255,서울특별시,양천구,67561,,,
1013212,0.042972932,2.095,경기도,김포시,76946,1086,,1015260,0.000886131,0.035,서울특별시,강서구,108882,,,
1013213,0.016547152,0.53,경기도,김포시,76946,1086,,1015261,0.012415169,0.294,서울특별시,강서구,108882,,,
1013214,0.00447972,0.382,경기도,김포시,76946,1086,,1015262,0.006588079,0.165,서울특별시,강서구,108882,,,
1013215,0.004400556,0.382,경기도,김포시,76946,1086,,1015263,0.003435801,0.193,서울특별시,강서구,108882,,,
1013216,0.005189955,0.325,경기도,김포시,76946,1086,,1015264,0.021815818,0.743,서울특별시,강서구,108882,,,
1013217,0.00123343,0.072,경기도,김포시,76946,1086,,1015265,0.032389467,0.743,서울특별시,강서구,108882,,,
1013218,0.00116487,0.072,경기도,김포시,76946,1086,,1015273,0.008917891,0.272,서울특별시,강서구,108882,,,
1013219,0.026062259,1.294,경기도,김포시,76946,1086,,1015274,0.012329992,0.272,서울특별시,강서구,108882,,,
1013220,0.025792304,1.294,경기도,김포시,76946,1086,,1015292,0.001141188,0.038,서울특별시,강서구,108882,,,
1013221,0.003394557,0.234,경기도,김포시,76946,1086,,1015293,0.001481356,0.056,서울특별시,양천구,67561,,,
1013222,0.004935544,0.255,경기도,김포시,76946,1086,,1015294,0.004531248,0.096,서울특별시,양천구,67561,,,
1013223,0.046002514,4.189,경기도,김포시,76946,1086,,1015295,0.001416724,0.043,서울특별시,강서구,108882,,,
1013224,0.043157362,4.189,경기도,김포시,76946,1086,,1015296,0.002843626,0.053,서울특별시,강서구,108882,,,
