TPath,TPCnt,TLinkCnt,TPCnt_group,start,end,LinkID_x,시도명_x,시군구명_x,읍면동명_x,LinkID_y,시도명_y,시군구명_y,읍면동명_y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,총시간,총거리,평균시간,등급,LinkID,유출인구,정류장수,버스,승용차,전체
1.09632E+34,12,5,10_50,1096319,1070628,1096319,경기도,광명시,소하1동,1070628,서울특별시,금천구,독산1동,1096319,1017835,1070668,1017774,1070628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.130855223,3.294,25.1728584,1,1096319,109992,443,85,6533,7775.5
"1096317,1087747,1018032,1018030,1018208,1018038,1018209,1018224,1018240,0,1017997,1017963,1017960,1018043,1017833",12,15,10_50,1096317,1017833,1096317,경기도,광명시,소하1동,1017833,서울특별시,금천구,가산동,1096317,1087747,1018032,1018030,1018208,1018038,1018209,1018224,1018240,0,1017997,1017963,1017960,1018043,1017833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158175453,3.981,25.16825414,1,1096317,109992,443,148.5,12449,14803
"1098756,1089027,1015302,1096047,0,1015332,1014470,1070093,1014453,1100590,1100589,1014466,1014464,1014456,1100585,1100578,1100579,1014558,1014480",13,19,10_50,1098756,1014480,1098756,경기도,부천시오정구,고강본동,1014480,서울특별시,구로구,개봉2동,1098756,1089027,1015302,1096047,0,1015332,1014470,1070093,1014453,1100590,1100589,1014466,1014464,1014456,1100585,1100578,1100579,1014558,1014480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387257049,9.746,25.16674655,1,1098756,226983,1162,227,25445.5,30595.5
"1089041,1014927,1014924,1015309,1015346,0,1015274,0,1096070,1015073,1015071",10,11,0_10,1089041,1015071,1089041,경기도,부천시오정구,고강본동,1015071,서울특별시,강서구,공항동,1089041,1014927,1014924,1015309,1015346,0,1015274,0,1096070,1015073,1015071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191767572,4.823,25.1502376,1,1089041,226983,1162,124.5,10314.5,12447.5
"1089021,0,1089004,1088998,1014479,1097186,1097866,1070106,1070098,1014446,1014442,1014461,1014472,1014475,1096106,1014502,1014504,1014712,1014709,1014714,1014738,1014563,1014496,1018958,1018960,1018886,1018902,1018887,1019257,1018913",10,30,0_10,1089021,1018913,1089021,경기도,부천시소사구,괴안동,1018913,서울특별시,영등포구,양평1동,1089021,0,1089004,1088998,1014479,1097186,1097866,1070106,1070098,1014446,1014442,1014461,1014472,1014475,1096106,1014502,1014504,1014712,1014709,1014714,1014738,1014563,1014496,1018958,1018960,1018886,1018902,1018887,1019257,1018913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.434998458,10.931,25.12882471,1,1089021,226983,1162,373,35343,42257.5
1.10097E+76,33,11,10_50,1100973,1014475,1100973,경기도,부천시원미구,역곡1동,1014475,서울특별시,구로구,개봉1동,1100973,1070110,1070112,1097866,1070106,1070098,1014446,1014442,1014461,1014472,1014475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180941045,4.544,25.11315219,1,1100973,226983,1162,127.5,12077,14306.5
1.09627E+62,13,9,10_50,1096267,1018038,1096267,경기도,안양시만안구,석수1동,1018038,서울특별시,금천구,독산1동,1096267,1091056,1017841,1096320,1087747,1018032,1018030,1018208,1018038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194885494,4.894,25.11218203,1,1096267,74810.20901,368,139,11542,13745
"1096068,1015273,0,1015308,1015314,1014925,1014926,1070135,1091077,1014961,1014964,1014970,1014968,1015213,1015215,1015187,1014985,1014984,1015293,1015297,1015257,0,1014998,1014990,1097731,1097727,1097723",20,27,10_50,1096068,1097723,1096068,경기도,부천시오정구,고강1동,1097723,서울특별시,양천구,신정6동,1096068,1015273,0,1015308,1015314,1014925,1014926,1070135,1091077,1014961,1014964,1014970,1014968,1015213,1015215,1015187,1014985,1014984,1015293,1015297,1015257,0,1014998,1014990,1097731,1097727,1097723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384725402,9.66,25.10881774,1,1096068,226983,1162,379.5,38126.5,45772.5
1.0877E+153,11,22,10_50,1087661,1017699,1087661,경기도,안양시만안구,석수2동,1017699,서울특별시,영등포구,대림2동,1087661,1017870,1017877,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,1017686,1017687,1017691,1017699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313241966,7.856,25.0796536,1,1087661,74810.20901,368,616,43102,50983.5
"1088995,1089012,1089016,1089015,1098754,1100973,1070110,0,1015300",12,9,10_50,1088995,1015300,1088995,경기도,부천시소사구,소사본3동,1015300,서울특별시,구로구,오류2동,1088995,1089012,1089016,1089015,1098754,1100973,1070110,0,1015300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259891389,6.516,25.07201191,1,1088995,226983,1162,25.5,3110.5,3576.5
1.0944E+139,11,20,10_50,1094408,1018534,1094408,경기도,고양시덕양구,행신3동,1018534,서울특별시,서대문구,신촌동,1094408,1089878,1019909,1018264,1018261,1019466,1018276,1069533,1018277,1019547,1018270,1018271,1018283,1019056,1018552,1018554,1019156,1019154,1019157,1018534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452080062,11.323,25.04644852,1,1094408,106270.0408,1032,525.5,27798,32585
1.089E+48,22,7,10_50,1088998,1098100,1088998,경기도,부천시소사구,역곡3동,1098100,서울특별시,구로구,오류2동,1088998,1014701,1014763,1014760,1070107,1097187,1098100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151317227,3.789,25.04010994,1,1088998,226983,1162,63.5,5449,6353.5
"1089015,1088998,1014479,1097186,1097866,1070106,1070098,1014446,1014442,1014461,1014472,1014475,1096106,1014502,1014504,1014712,1014709,1014715,1096113,1017643,1097205,1097880,1019811,1019813,1018985,1018765,1019285,1018753,1018750,1018816,1019703,1018784,1018785,1018715,1019790,1019792,1019795,1019781,1019756,1018586,1070001,1018587,1018589,1096630,1019288,1019293,1019294",12,47,10_50,1089015,1019294,1089015,경기도,부천시소사구,역곡3동,1019294,서울특별시,서대문구,충현동,1089015,1088998,1014479,1097186,1097866,1070106,1070098,1014446,1014442,1014461,1014472,1014475,1096106,1014502,1014504,1014712,1014709,1014715,1096113,1017643,1097205,1097880,1019811,1019813,1018985,1018765,1019285,1018753,1018750,1018816,1019703,1018784,1018785,1018715,1019790,1019792,1019795,1019781,1019756,1018586,1070001,1018587,1018589,1096630,1019288,1019293,1019294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.713809376,17.864,25.02628937,1,1089015,226983,1162,980,83954.5,96727.5
1.0877E+125,19,18,10_50,1087697,1070623,1087697,경기도,안양시만안구,안양1동,1070623,서울특별시,금천구,독산1동,1087697,1017147,1017151,1087674,1017180,1087661,1017870,1017877,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,1070629,1070623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395207127,9.89,25.02485235,1,1087697,74810.20901,368,424.5,27904.5,33648
1.0899E+139,10,20,0_10,1089878,1019650,1089878,경기도,고양시덕양구,화전동,1019650,서울특별시,서대문구,신촌동,1089878,1019909,1018264,1018261,1019466,1018276,1069533,1018277,1019547,1018270,1018271,1018283,1019056,1018552,1018554,1019156,1019154,1019157,1018534,1019650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405294745,10.139,25.01636186,1,1089878,106270.0408,1032,543.5,28705.5,33545
1.10064E+55,12,8,10_50,1100637,1038315,1100637,경기도,과천시,과천동,1038315,서울특별시,서초구,양재2동,1100637,1096158,1038330,1100641,1100643,1100646,1038322,1038315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05920986,1.48,24.99583684,1,1100637,24527,113,651.5,27438.5,32173
1.09441E+69,62,10,50_100,1094414,1019897,1094414,경기도,고양시덕양구,창릉동,1019897,서울특별시,서대문구,홍은1동,1094414,1019873,1019870,1019859,1070166,1019895,1019907,1019939,1019899,1019897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321601449,8.036,24.98744961,1,1094414,106270.0408,1032,213,10908.5,12950
1.1006E+118,10,17,0_10,1100637,1095598,1100637,경기도,과천시,과천동,1095598,서울특별시,강남구,역삼2동,1100637,1096158,1038330,1100641,1100643,1100646,1038322,1038315,1038316,1100648,1100652,1038312,1038561,1070441,1070456,1038221,1095598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.240960955,6.019,24.97915067,1,1100637,24527,113,841.5,38613,44849.5
1.09441E+55,14,8,10_50,1094414,1019939,1094414,경기도,고양시덕양구,창릉동,1019939,서울특별시,은평구,녹번동,1094414,1019873,1019870,1019859,1070166,1019895,1019907,1019939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.289544981,7.231,24.97366722,1,1094414,106270.0408,1032,187,8900.5,10608
1.10064E+48,57,7,50_100,1100637,1038322,1100637,경기도,과천시,과천동,1038322,서울특별시,서초구,양재2동,1100637,1096158,1038330,1100641,1100643,1100646,1038322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055028784,1.374,24.9687509,1,1100637,24527,113,576,24756.5,28927.5
1.09627E+69,25,10,10_50,1096270,1017775,1096270,경기도,광명시,소하2동,1017775,서울특별시,금천구,독산3동,1096270,1091056,1017841,1017835,1070668,1017774,1070629,1090907,1017773,1017775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245262077,6.118,24.94474513,1,1096270,109992,443,236,15815.5,18755
"1089021,0,1089004,1088998,1014479,1097186,1097866,1070106,1070097,1070101,1070091,1070095,1070089,1070084,1070078,1070052,1070071,1070070,1096056,1070067,1091080,1070054",16,22,10_50,1089021,1070054,1089021,경기도,부천시소사구,괴안동,1070054,서울특별시,양천구,목1동,1089021,0,1089004,1088998,1014479,1097186,1097866,1070106,1070097,1070101,1070091,1070095,1070089,1070084,1070078,1070052,1070071,1070070,1096056,1070067,1091080,1070054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409196082,10.206,24.94158778,1,1089021,226983,1162,193.5,18895.5,22111.5
1.08781E+97,215,14,200_300,1087805,1070743,1087805,경기도,광명시,철산3동,1070743,서울특별시,구로구,가리봉동,1087805,1096120,1014721,1087785,1017823,1017992,1017950,1017819,1017816,1017820,1070727,1070682,1017981,1070743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137926102,3.437,24.91914112,1,1087805,109992,443,150,14584.5,17256.5
1.09657E+97,11,14,10_50,1096566,1038799,1096566,경기도,구리시,갈매동,1038799,서울특별시,광진구,능동,1096566,1040188,1039928,1039923,1039925,1069725,1039933,1069745,1069749,1096578,1069812,1038772,1069907,1038799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.472911477,11.777,24.90318077,1,1096566,58448,310,197.5,11787,14430.5
"1091069,1089052,1014916,0,1014913,1089050,1089049,1014918,1014922,1089033,1089039,1014929,1097190,1097868,1014908,1070141,1070146,1014886,1014882,1014894,1096060,1096752,1014870,1015220,1015216,1015223,1015228,1019492,1019682,0,1019687,1069572",14,32,10_50,1091069,1069572,1091069,경기도,부천시오정구,오정동,1069572,서울특별시,마포구,상암동,1091069,1089052,1014916,0,1014913,1089050,1089049,1014918,1014922,1089033,1089039,1014929,1097190,1097868,1014908,1070141,1070146,1014886,1014882,1014894,1096060,1096752,1014870,1015220,1015216,1015223,1015228,1019492,1019682,0,1019687,1069572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52496268,13.068,24.89319812,1,1091069,226983,1162,531.5,41417.5,49169.5
"1101308,1041046,0,1041044,1041120,1041117,1041123,0,1070373,1070394,1090952",50,11,10_50,1101308,1090952,1101308,경기도,성남시수정구,복정동,1090952,서울특별시,송파구,오금동,1101308,1041046,0,1041044,1041120,1041117,1041123,0,1070373,1070394,1090952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164536509,4.093,24.87593802,1,1101308,56841.76891,1094,226,13972.5,17283.5
"1098756,0,1089041,1070134,1098643,1070138,1096044",13,7,10_50,1098756,1096044,1098756,경기도,부천시오정구,고강본동,1096044,서울특별시,강서구,화곡1동,1098756,0,1089041,1070134,1098643,1070138,1096044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180727823,4.495,24.87165465,1,1098756,226983,1162,36,3660,4312.5
"1094414,1019873,1019870,1019859,1070166,1096651,1019889,0,1019888,1098210,1098247,1098246,1067481,1019633,1069621,1018289,1018290,1018293,1090739,1019382",13,20,10_50,1094414,1019382,1094414,경기도,고양시덕양구,창릉동,1019382,서울특별시,종로구,종로1·2·3·4가동,1094414,1019873,1019870,1019859,1070166,1096651,1019889,0,1019888,1098210,1098247,1098246,1067481,1019633,1069621,1018289,1018290,1018293,1090739,1019382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532548312,13.24,24.86159415,1,1094414,106270.0408,1032,558,27106.5,31147
1.0899E+104,12,15,10_50,1089878,1019124,1089878,경기도,고양시덕양구,화전동,1019124,서울특별시,서대문구,연희동,1089878,1019909,1018264,1018261,1019466,1018276,1069533,1018277,1019547,1018270,1018271,1018283,1019056,1019054,1019124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3120727,7.757,24.85638763,1,1089878,106270.0408,1032,309,17378.5,20363
"1087786,0,1096119,1087796,0,1087798,1087802,0,1014481,1014474,1014471",11,11,10_50,1087786,1014471,1087786,경기도,광명시,철산3동,1014471,서울특별시,구로구,개봉1동,1087786,0,1096119,1087796,0,1087798,1087802,0,1014481,1014474,1014471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206954124,5.144,24.85575016,1,1087786,109992,443,63.5,6405,7468.5
"1087805,1096120,1014721,1087785,1017823,1017992,1017950,1017819,1017816,1017820,1070727,1070682,1017981,1070743,0,1090921,1017686,1017687,1017691,1017699",27,20,10_50,1087805,1017699,1087805,경기도,광명시,철산3동,1017699,서울특별시,영등포구,대림2동,1087805,1096120,1014721,1087785,1017823,1017992,1017950,1017819,1017816,1017820,1070727,1070682,1017981,1070743,0,1090921,1017686,1017687,1017691,1017699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194131653,4.821,24.83366275,1,1087805,109992,443,275.5,23692.5,27635.5
"1087805,1096120,1014721,1087785,1017823,1017992,1017950,1017819,1017816,1017820,1070727,1070682,1017981,1070743,1070744,0,1098360,1018230,1017681,1017754,1017752,1018007,1018004,1018215,1090925,1070550,1018112,1017974,1070515,1017975,1017794,0,1017792,1070509,1018072,1017988,1017799,1096153,1038187,1038144,1038147,1096151,1038156,1038162,1038151,1038152,1038180,1038182,1038224,1038450,1038451,1095594,1038199,1038202,1039210",11,55,10_50,1087805,1039210,1087805,경기도,광명시,철산3동,1039210,서울특별시,강남구,삼성2동,1087805,1096120,1014721,1087785,1017823,1017992,1017950,1017819,1017816,1017820,1070727,1070682,1017981,1070743,1070744,0,1098360,1018230,1017681,1017754,1017752,1018007,1018004,1018215,1090925,1070550,1018112,1017974,1070515,1017975,1017794,0,1017792,1070509,1018072,1017988,1017799,1096153,1038187,1038144,1038147,1096151,1038156,1038162,1038151,1038152,1038180,1038182,1038224,1038450,1038451,1095594,1038199,1038202,1039210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878185567,21.802,24.82618802,1,1087805,109992,443,2003,89038.5,102382
"1098755,1089041,1070134,1098643,1070138,1096044,1070131,1097870,0,1096061,1014900",47,11,10_50,1098755,1014900,1098755,경기도,부천시오정구,성곡동,1014900,서울특별시,양천구,목3동,1098755,1089041,1070134,1098643,1070138,1096044,1070131,1097870,0,1096061,1014900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282490431,7.011,24.81853978,1,1098755,226983,1162,89,8537.5,10019
1.09719E+34,10,5,0_10,1097188,1070105,1097188,경기도,광명시,광명3동,1070105,서울특별시,구로구,오류2동,1097188,1098101,1014766,1096102,1070105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103485053,2.565,24.7861882,1,1097188,109992,443,27.5,2909.5,3390
1.1007E+146,17,21,10_50,1100689,1018086,1100689,경기도,안양시만안구,석수1동,1018086,서울특별시,금천구,가산동,1100689,1100691,1017389,1017884,1017875,1017872,1017878,1017886,1096267,1091056,1017841,1096320,1087747,1018032,1018033,1018036,1018035,1067474,1018008,1018048,1018086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34297477,8.5,24.78316408,1,1100689,74810.20901,368,516,36203,44340
"1097127,1014426,1014419,1014390,1014387,1091067,1089094,1014440,1014723,1014437,1014431,1014578,1014579,1089004,1088998,1014479,1097186,1097866,1070106,1070098,1014482,1100585,1100580,1014770,1014489,1014486,1017915,1017916,1017720,1017718,1017714,1017712,1017708,1017709,1070675,1018199,1017828,1017825,1096117,1017772,1017769,1017764,1017760,1017775,1070610,1070593,1017937,1098648,1101097,1070553,1018050,1018205,1017785,1017783,1017792,1070509,1018072,1017988,1017799,1096153,1038187,1038144,1038147,1096151,1038156,1038162,1038151,1038152,1038180,1038182,1038224,1038450,1038209,1038210",12,74,10_50,1097127,1038210,1097127,경기도,부천시원미구,역곡1동,1038210,서울특별시,강남구,도곡1동,1097127,1014426,1014419,1014390,1014387,1091067,1089094,1014440,1014723,1014437,1014431,1014578,1014579,1089004,1088998,1014479,1097186,1097866,1070106,1070098,1014482,1100585,1100580,1014770,1014489,1014486,1017915,1017916,1017720,1017718,1017714,1017712,1017708,1017709,1070675,1018199,1017828,1017825,1096117,1017772,1017769,1017764,1017760,1017775,1070610,1070593,1017937,1098648,1101097,1070553,1018050,1018205,1017785,1017783,1017792,1070509,1018072,1017988,1017799,1096153,1038187,1038144,1038147,1096151,1038156,1038162,1038151,1038152,1038180,1038182,1038224,1038450,1038209,1038210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.256666287,31.139,24.77905258,1,1097127,226983,1162,2730,144619.5,168296
1.09876E+34,54,5,50_100,1098755,1070138,1098755,경기도,부천시오정구,성곡동,1070138,서울특별시,양천구,신월1동,1098755,1089041,1070134,1098643,1070138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170879478,4.231,24.76014118,1,1098755,226983,1162,32,3258.5,3825
1.089E+188,16,27,10_50,1088998,1018913,1088998,경기도,부천시소사구,역곡3동,1018913,서울특별시,영등포구,양평1동,1088998,1014479,1097186,1097866,1070106,1070098,1014446,1014442,1014461,1014472,1014475,1096106,1014502,1014504,1014712,1014709,1014714,1014738,1014563,1014496,1018958,1018960,1018886,1018902,1018887,1019257,1018913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359151139,8.889,24.75002592,1,1088998,226983,1162,355.5,33805,40469.5
1.09632E+83,19,12,10_50,1096317,1017694,1096317,경기도,광명시,소하1동,1017694,서울특별시,관악구,조원동,1096317,1096319,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.201108964,4.977,24.74777803,1,1096317,109992,443,285.5,21828,25638.5
