ID,1층,금액차이,Number of Records,X,Y,거래금액(만원),건축년도,계약년월,계약일,구 (국민은행시세정보!),구,단지명,도로명,동 (국민은행시세정보!),동,번지,변동액,본번,부번,국민은행시세,아파트,일반거래가,입력주소,전용면적 (국민은행시세정보!),전용면적,주택형,중간층,층,평형,하한가
1187,17400,-11000,1,302995,550937,60000,2004-01-01,201804,1~10,마포구,마포구,함성월드빌2차,월드컵로11길,망원동,망원동,511,0,511,0,49000,함성월드빌2차,46000, 마포구 망원동 함성월드빌2차,85,85,102.47,18400,10,31,43500
1188,19400,-1300,1,301248,552651,53300,2003-01-01,201804,11~20,마포구,마포구,상암월드컵파크2단지,월드컵북로47길,상암동,상암동,1637,0,1637,0,52000,상암월드컵파크2단지,50500, 마포구 상암동 상암월드컵파크2단지,50,50,72.72,20200,6,22,48500
1189,25800,-2000,1,301248,552651,69500,2010-01-01,201804,11~20,마포구,마포구,상암월드컵파크9단지,월드컵북로,상암동,상암동,1752,0,1752,0,67500,상암월드컵파크9단지,66000, 마포구 상암동 상암월드컵파크9단지,85,85,114.12,26400,7,35,64500
1190,25800,-2000,1,301248,552651,69500,2010-01-01,201804,11~20,마포구,마포구,상암월드컵파크9단지,월드컵북로,상암동,상암동,1752,0,1752,0,67500,상암월드컵파크9단지,66000, 마포구 상암동 상암월드컵파크9단지,85,85,114.84,26400,7,35,64500
1191,25400,-2000,1,301248,552651,69500,2010-01-01,201804,11~20,마포구,마포구,상암월드컵파크9단지,월드컵북로,상암동,상암동,1752,0,1752,0,67500,상암월드컵파크9단지,66000, 마포구 상암동 상암월드컵파크9단지,85,85,116.43,26400,7,35,63500
1192,9720,-1000,1,304491,551115,26700,2005-01-01,201804,1~10,마포구,마포구,대우미래사랑,월드컵북로5나길,서교동,서교동,487,0,487,0,25700,대우미래사랑,25000, 마포구 서교동 대우미래사랑,34,34,46.51,10000,4,14,24300
1193,17600,0,1,304491,551115,46000,2005-01-01,201804,11~20,마포구,마포구,대우미래사랑,월드컵북로5나길,서교동,서교동,487,0,487,0,46000,대우미래사랑,45000, 마포구 서교동 대우미래사랑,68,68,92.37,18000,9,28,44000
1194,17800,0,1,304491,551115,46000,2005-01-01,201804,11~20,마포구,마포구,대우미래사랑,월드컵북로5나길,서교동,서교동,487,0,487,0,46000,대우미래사랑,45000, 마포구 서교동 대우미래사랑,68,68,92.27,18000,9,28,44500
1195,62000,31500,1,304665,550734,171000,2012-01-01,201804,11~20,마포구,마포구,메세나폴리스,양화로,서교동,서교동,490,0,490,0,202500,메세나폴리스,172000, 마포구 서교동 메세나폴리스,149,149,198.2,68800,21,60,155000
1196,17400,-3700,1,303502,552472,52700,2005-01-01,201804,1~10,마포구,마포구,성산2차e-편한세상,월드컵북로,성산동,성산동,604,0,604,0,49000,성산2차e-편한세상,46500, 마포구 성산동 성산2차e-편한세상,60,60,82.64,18600,12,25,43500
1197,16800,-6200,1,303502,552472,52700,2005-01-01,201804,1~10,마포구,마포구,성산2차e-편한세상,월드컵북로,성산동,성산동,604,0,604,0,46500,성산2차e-편한세상,44500, 마포구 성산동 성산2차e-편한세상,60,60,79.33,17800,12,24,42000
1198,20700,3700,1,303436,552060,51800,1986-01-01,201804,11~20,마포구,마포구,성산시영(대우),월드컵북로,성산동,성산동,446,0,446,0,55500,성산시영(대우),53500, 마포구 성산동 성산시영(대우),50,50,72.72,21400,2,22,51750
1199,24800,3500,1,303436,552060,62000,1986-01-01,201804,1~10,마포구,마포구,성산시영(유원),월드컵북로,성산동,성산동,446,0,446,0,65500,성산시영(유원),64500, 마포구 성산동 성산시영(유원),59,59,82.64,25800,11,25,62000
1200,24800,550,1,303436,552060,64950,1986-01-01,201804,11~20,마포구,마포구,성산시영(유원),월드컵북로,성산동,성산동,446,0,446,0,65500,성산시영(유원),64500, 마포구 성산동 성산시영(유원),59,59,82.64,25800,11,25,62000
1201,26300,-2000,1,304281,552249,74500,2009-01-01,201804,1~10,마포구,마포구,월드컵아이파크(667-0),모래내로9길,성산동,성산동,667,0,667,0,72500,월드컵아이파크(667-0),70250, 마포구 성산동 월드컵아이파크(667-0),118,118,140.66,28100,10,43,65750
1202,23600,0,1,304281,552249,66000,2009-01-01,201804,11~20,마포구,마포구,월드컵아이파크(667-0),모래내로9길,성산동,성산동,667,0,667,0,66000,월드컵아이파크(667-0),64000, 마포구 성산동 월드컵아이파크(667-0),85,85,107.9,25600,16,33,59000
1203,35000,1200,1,307707,549428,91800,2011-01-01,201804,1~10,마포구,마포구,대우월드마크마포,백범로,신공덕동,신공덕동,173,0,173,0,93000,대우월드마크마포,89000, 마포구 신공덕동 대우월드마크마포,97,97,119.13,35600,13,36,87500
1204,35800,-13500,1,307938,549278,110000,2009-01-01,201804,11~20,마포구,마포구,브라운스톤공덕,백범로,신공덕동,신공덕동,170,0,170,0,96500,브라운스톤공덕,92500, 마포구 신공덕동 브라운스톤공덕,85,85,105.78,37000,6,32,89500
1205,36000,1250,1,307948,549477,98500,2000-01-01,201804,1~10,마포구,마포구,신공덕1차삼성래미안1아파트,백범로37길,신공덕동,신공덕동,155,0,155,0,99750,신공덕1차삼성래미안1아파트,97250, 마포구 신공덕동 신공덕1차삼성래미안1아파트,115,115,142.14,38900,16,43,90000
1206,40000,7500,1,307936,549616,102500,2011-01-01,201804,1~10,마포구,마포구,펜트라우스,백범로,신공덕동,신공덕동,172,0,172,0,110000,펜트라우스,105000, 마포구 신공덕동 펜트라우스,115,115,149.71,42000,3,45,100000
1207,35000,7200,1,307936,549616,88800,2011-01-01,201804,11~20,마포구,마포구,펜트라우스,백범로,신공덕동,신공덕동,172,0,172,0,96000,펜트라우스,91500, 마포구 신공덕동 펜트라우스,85,85,110.55,36600,18,33,87500
1208,24800,-10500,1,305939,550045,77500,2004-01-01,201804,11~20,마포구,마포구,대원칸타빌,창전로2길,신수동,신수동,453,0,453,0,67000,대원칸타빌,64500, 마포구 신수동 대원칸타빌,85,85,105.78,25800,12,32,62000
1209,24800,-10500,1,305939,550045,77500,2004-01-01,201804,11~20,마포구,마포구,대원칸타빌,창전로2길,신수동,신수동,453,0,453,0,67000,대원칸타빌,64500, 마포구 신수동 대원칸타빌,85,85,102.47,25800,12,31,62000
1210,24800,-11500,1,305939,550045,77500,2004-01-01,201804,11~20,마포구,마포구,대원칸타빌,창전로2길,신수동,신수동,453,0,453,0,66000,대원칸타빌,64000, 마포구 신수동 대원칸타빌,85,85,102.47,25600,12,31,62000
1211,18400,-2250,1,306253,550126,55000,1998-01-01,201804,1~10,마포구,마포구,신수동성원,독막로28길,신수동,신수동,190,0,190,0,52750,신수동성원,49500, 마포구 신수동 신수동성원,60,60,82.64,19800,9,25,46000
1212,23400,5000,1,305908,549487,58500,1996-01-01,201804,1~10,마포구,마포구,현대,토정로,신수동,신수동,445-5,0,445,5,63500,현대,61000, 마포구 신수동 현대,84,84,112.39,24400,1,34,58500
1213,29600,-9000,1,305674,549539,106500,1999-01-01,201804,1~10,마포구,마포구,서강GS,창전로,신정동,신정동,30,0,30,0,97500,서강GS,95000, 마포구 신정동 서강GS,115,115,148.76,38000,18,45,74000
1214,44400,-7500,1,307913,550517,139000,2014-01-01,201804,1~10,마포구,마포구,마포래미안푸르지오4단지,마포대로,아현동,아현동,777,0,777,0,131500,마포래미안푸르지오4단지,126000, 마포구 아현동 마포래미안푸르지오4단지,84,84,110.94,50400,21,34,111000
1215,30000,500,1,307913,550517,81500,2008-01-01,201804,21~30,마포구,마포구,마포트라팰리스2차,마포대로,아현동,아현동,738,0,738,0,82000,마포트라팰리스2차,78500, 마포구 아현동 마포트라팰리스2차,100,100,117.63,31400,4,36,75000
1216,16200,0,1,308245,550990,46000,1998-01-01,201804,11~20,마포구,마포구,서서울삼성,마포대로,아현동,아현동,692,0,692,0,46000,서서울삼성,44000, 마포구 아현동 서서울삼성,49,49,69.42,17600,17,21,40500
1217,19200,-900,1,307181,550179,53400,1997-01-01,201804,1~10,마포구,마포구,상록,숭문길,염리동,염리동,515-1,0,515,1,52500,상록,50500, 마포구 염리동 상록,58,58,82.64,20200,4,25,48000
1218,19200,-500,1,307181,550179,53000,1997-01-01,201804,11~20,마포구,마포구,상록,숭문길,염리동,염리동,515-1,0,515,1,52500,상록,50500, 마포구 염리동 상록,58,58,82.64,20200,8,25,48000
1219,19200,-1250,1,307181,550179,53750,1997-01-01,201804,11~20,마포구,마포구,상록,숭문길,염리동,염리동,515-1,0,515,1,52500,상록,50500, 마포구 염리동 상록,58,58,82.64,20200,17,25,48000
1220,30200,-10000,1,307157,550235,94500,2001-01-01,201804,11~20,마포구,마포구,염리삼성래미안,백범로25길,염리동,염리동,520,0,520,0,84500,염리삼성래미안,79000, 마포구 염리동 염리삼성래미안,114,114,138.84,31600,9,42,75500
1221,54000,-15800,1,306717,549150,155800,2015-01-01,201804,1~10,마포구,마포구,e편한세상마포리버파크,토정로31길,용강동,용강동,508,0,508,0,140000,e편한세상마포리버파크,136500, 마포구 용강동 e편한세상마포리버파크,123,123,152.71,54600,12,46,135000
1222,23800,-4000,1,303613,552679,69000,2001-01-01,201804,1~10,마포구,마포구,마포중동현대,성암로,중동,중동,392,0,392,0,65000,마포중동현대,62500, 마포구 중동 마포중동현대,115,115,142.14,25000,17,43,59500
1223,30600,-7500,1,305749,550106,92500,2007-01-01,201804,1~10,마포구,마포구,서강예가,독막로,창전동,창전동,444,0,444,0,85000,서강예가,81500, 마포구 창전동 서강예가,85,85,105.78,32600,12,32,76500
1224,30600,-7500,1,305749,550106,92500,2007-01-01,201804,1~10,마포구,마포구,서강예가,독막로,창전동,창전동,444,0,444,0,85000,서강예가,81500, 마포구 창전동 서강예가,85,85,105.78,32600,12,32,76500
1225,30600,-5000,1,305749,550106,90000,2007-01-01,201804,11~20,마포구,마포구,서강예가,독막로,창전동,창전동,444,0,444,0,85000,서강예가,81500, 마포구 창전동 서강예가,85,85,105.78,32600,8,32,76500
1226,30600,-5000,1,305749,550106,90000,2007-01-01,201804,11~20,마포구,마포구,서강예가,독막로,창전동,창전동,444,0,444,0,85000,서강예가,81500, 마포구 창전동 서강예가,85,85,105.78,32600,8,32,76500
1227,23200,-1500,1,305822,550570,64000,2001-01-01,201804,21~30,마포구,마포구,신촌금호,서강로9길,창전동,창전동,438,0,438,0,62500,신촌금호,60000, 마포구 창전동 신촌금호,85,85,109.09,24000,6,33,58000
1228,28600,3500,1,305847,550436,80000,2005-01-01,201804,11~20,마포구,마포구,창전동현대홈타운,서강로,창전동,창전동,440,0,440,0,83500,창전동현대홈타운,75000, 마포구 창전동 창전동현대홈타운,85,85,105.78,30000,3,32,71500
1229,39600,-6000,1,304099,549746,120000,2016-01-01,201804,1~10,마포구,마포구,마포한강2차푸르지오,월드컵로3길,합정동,합정동,473,0,473,0,114000,마포한강2차푸르지오,108000, 마포구 합정동 마포한강2차푸르지오,83,83,111.9,43200,30,34,99000
1230,22000,0,1,305893,549585,66500,2004-01-01,201804,1~10,마포구,마포구,강변힐스테이트,신수로,현석동,현석동,222,0,222,0,66500,강변힐스테이트,63000, 마포구 현석동 강변힐스테이트,60,60,79.33,25200,18,24,55000
1231,21600,1500,1,305893,549585,66500,2004-01-01,201804,1~10,마포구,마포구,강변힐스테이트,신수로,현석동,현석동,222,0,222,0,68000,강변힐스테이트,64500, 마포구 현석동 강변힐스테이트,60,60,79.33,25800,18,24,54000
1232,22000,2250,1,305893,549585,66500,2004-01-01,201804,1~10,마포구,마포구,강변힐스테이트,신수로,현석동,현석동,222,0,222,0,68750,강변힐스테이트,64500, 마포구 현석동 강변힐스테이트,60,60,76.03,25800,18,23,55000
1233,27600,-9667,1,304456,553139,84000,2015-01-01,201804,1~10,서대문구,서대문구,DMC파크뷰자이1단지,가재울미래로,남가좌동,남가좌동,385,0,385,0,74333,DMC파크뷰자이1단지,71667, 서대문구 남가좌동 DMC파크뷰자이1단지,85,85,112.62,28667,14,34,69000
1234,30933,2667,1,304456,553139,84000,2015-01-01,201804,1~10,서대문구,서대문구,DMC파크뷰자이1단지,가재울미래로,남가좌동,남가좌동,385,0,385,0,86667,DMC파크뷰자이1단지,83000, 서대문구 남가좌동 DMC파크뷰자이1단지,85,85,112.61,33200,14,34,77333
1235,26400,-12667,1,304456,553139,84000,2015-01-01,201804,1~10,서대문구,서대문구,DMC파크뷰자이1단지,가재울미래로,남가좌동,남가좌동,385,0,385,0,71333,DMC파크뷰자이1단지,69000, 서대문구 남가좌동 DMC파크뷰자이1단지,85,85,,27600,14,34,66000
1236,27600,-15667,1,304456,553139,90000,2015-01-01,201804,1~10,서대문구,서대문구,DMC파크뷰자이1단지,가재울미래로,남가좌동,남가좌동,385,0,385,0,74333,DMC파크뷰자이1단지,71667, 서대문구 남가좌동 DMC파크뷰자이1단지,85,85,112.62,28667,23,34,69000
1237,30933,-3333,1,304456,553139,90000,2015-01-01,201804,1~10,서대문구,서대문구,DMC파크뷰자이1단지,가재울미래로,남가좌동,남가좌동,385,0,385,0,86667,DMC파크뷰자이1단지,83000, 서대문구 남가좌동 DMC파크뷰자이1단지,85,85,112.61,33200,23,34,77333
1238,26400,-18667,1,304456,553139,90000,2015-01-01,201804,1~10,서대문구,서대문구,DMC파크뷰자이1단지,가재울미래로,남가좌동,남가좌동,385,0,385,0,71333,DMC파크뷰자이1단지,69000, 서대문구 남가좌동 DMC파크뷰자이1단지,85,85,,27600,23,34,66000
1239,36933,-3667,1,304456,553139,103000,2015-01-01,201804,1~10,서대문구,서대문구,DMC파크뷰자이1단지,가재울미래로,남가좌동,남가좌동,385,0,385,0,99333,DMC파크뷰자이1단지,95333, 서대문구 남가좌동 DMC파크뷰자이1단지,122,122,157.84,38133,21,48,92333
1240,27600,-14667,1,304456,553139,89000,2015-01-01,201804,11~20,서대문구,서대문구,DMC파크뷰자이1단지,가재울미래로,남가좌동,남가좌동,385,0,385,0,74333,DMC파크뷰자이1단지,71667, 서대문구 남가좌동 DMC파크뷰자이1단지,85,85,112.62,28667,17,34,69000
1241,30933,-2333,1,304456,553139,89000,2015-01-01,201804,11~20,서대문구,서대문구,DMC파크뷰자이1단지,가재울미래로,남가좌동,남가좌동,385,0,385,0,86667,DMC파크뷰자이1단지,83000, 서대문구 남가좌동 DMC파크뷰자이1단지,85,85,112.61,33200,17,34,77333
1242,26400,-17667,1,304456,553139,89000,2015-01-01,201804,11~20,서대문구,서대문구,DMC파크뷰자이1단지,가재울미래로,남가좌동,남가좌동,385,0,385,0,71333,DMC파크뷰자이1단지,69000, 서대문구 남가좌동 DMC파크뷰자이1단지,85,85,,27600,17,34,66000
1243,19400,-2000,1,304876,552971,54000,1999-01-01,201804,1~10,서대문구,서대문구,남가좌동현대,가재울로,남가좌동,남가좌동,376,0,376,0,52000,남가좌동현대,50000, 서대문구 남가좌동 남가좌동현대,85,85,105.78,20000,20,32,48500
1244,15200,0,1,304876,552971,41000,1999-01-01,201804,1~10,서대문구,서대문구,남가좌동현대,가재울로,남가좌동,남가좌동,376,0,376,0,41000,남가좌동현대,39000, 서대문구 남가좌동 남가좌동현대,59,59,85.95,15600,2,26,38000
1245,19400,-3500,1,304876,552971,55500,1999-01-01,201804,1~10,서대문구,서대문구,남가좌동현대,가재울로,남가좌동,남가좌동,376,0,376,0,52000,남가좌동현대,50000, 서대문구 남가좌동 남가좌동현대,85,85,105.78,20000,19,32,48500
1246,19400,-3000,1,304876,552971,55000,1999-01-01,201804,11~20,서대문구,서대문구,남가좌동현대,가재울로,남가좌동,남가좌동,376,0,376,0,52000,남가좌동현대,50000, 서대문구 남가좌동 남가좌동현대,85,85,105.78,20000,11,32,48500
1247,21600,-1000,1,304876,552971,60000,1999-01-01,201804,11~20,서대문구,서대문구,남가좌동현대,가재울로,남가좌동,남가좌동,376,0,376,0,59000,남가좌동현대,56500, 서대문구 남가좌동 남가좌동현대,115,115,138.84,22600,14,42,54000
1248,15200,2200,1,304876,552971,38800,1999-01-01,201804,11~20,서대문구,서대문구,남가좌동현대,가재울로,남가좌동,남가좌동,376,0,376,0,41000,남가좌동현대,39000, 서대문구 남가좌동 남가좌동현대,59,59,85.95,15600,1,26,38000
1249,15200,-1000,1,304876,552971,42000,1999-01-01,201804,11~20,서대문구,서대문구,남가좌동현대,가재울로,남가좌동,남가좌동,376,0,376,0,41000,남가좌동현대,39000, 서대문구 남가좌동 남가좌동현대,59,59,85.95,15600,4,26,38000
1250,15200,500,1,304876,552971,40500,1999-01-01,201804,11~20,서대문구,서대문구,남가좌동현대,가재울로,남가좌동,남가좌동,376,0,376,0,41000,남가좌동현대,39000, 서대문구 남가좌동 남가좌동현대,59,59,85.95,15600,17,26,38000
1251,21400,-500,1,304424,553382,59000,2000-01-01,201804,1~10,서대문구,서대문구,남가좌삼성,증가로,남가좌동,남가좌동,377,0,377,0,58500,남가좌삼성,56500, 서대문구 남가좌동 남가좌삼성,115,115,145.45,22600,13,44,53500
