계약년월,구,동,아파트_mean_건축년도,아파트_median_실거래
2011-03-01,마포구,연남동,2000.333333333,37600
2011-03-01,마포구,염리동,2000.875,40250
2011-03-01,마포구,용강동,2002.666666667,56000
2011-03-01,마포구,중동,2003.142857143,45650
2011-03-01,마포구,창전동,1997.666666667,48000
2011-03-01,마포구,토정동,1997,45375
2011-03-01,마포구,합정동,1989.5,33750
2011-03-01,마포구,현석동,1997.8,45000
2011-03-01,서대문구,남가좌동,1999.8,34500
2011-03-01,서대문구,냉천동,2002,30300
2011-03-01,서대문구,대현동,2002.625,40500
2011-03-01,서대문구,북가좌동,1996.785714286,27850
2011-03-01,서대문구,북아현동,1994.5,31150
2011-03-01,서대문구,연희동,2001,36000
2011-03-01,서대문구,영천동,1995,36500
2011-03-01,서대문구,창천동,2002,38150
2011-03-01,서대문구,천연동,2006,33950
2011-03-01,서대문구,충정로3가,2008,43750
2011-03-01,서대문구,현저동,1998.571428571,46800
2011-03-01,서대문구,홍은동,1993.84,33000
2011-03-01,서대문구,홍제동,1998.621621622,31300
2011-03-01,서초구,반포동,1994.818181818,100500
2011-03-01,서초구,방배동,1999.646153846,67000
2011-03-01,서초구,서초동,1998.085106383,74750
2011-03-01,서초구,양재동,2000,49000
2011-03-01,서초구,우면동,1994,49000
2011-03-01,서초구,잠원동,1989.254901961,82000
2011-03-01,성동구,금호동1가,2001.3125,42250
2011-03-01,성동구,금호동3가,1995.571428571,43000
2011-03-01,성동구,금호동4가,2003,49500
2011-03-01,성동구,도선동,2006,46800
2011-03-01,성동구,마장동,1998.875,35750
2011-03-01,성동구,사근동,1989,28000
2011-03-01,성동구,성수동1가,1998,51000
2011-03-01,성동구,성수동2가,2002.333333333,58000
2011-03-01,성동구,송정동,2001.8,34500
2011-03-01,성동구,옥수동,1996.809523810,50000
2011-03-01,성동구,용답동,2007,34250
2011-03-01,성동구,응봉동,1997.5,39150
2011-03-01,성동구,하왕십리동,2001.8,37500
2011-03-01,성동구,행당동,1999.947368421,49975
2011-03-01,성동구,홍익동,2006,39250
2011-03-01,성북구,길음동,2004.85,37500
2011-03-01,성북구,돈암동,1999.46,34700
2011-03-01,성북구,동소문동4가,1998,29600
2011-03-01,성북구,동소문동5가,2006,48000
2011-03-01,성북구,동소문동7가,2004,32600
2011-03-01,성북구,보문동3가,2003,33300
2011-03-01,성북구,보문동6가,1994,33000
2011-03-01,성북구,삼선동2가,2008.25,42700
2011-03-01,성북구,삼선동4가,1999,43000
2011-03-01,성북구,상월곡동,2002,27000
2011-03-01,성북구,석관동,1998.1875,31800
2011-03-01,성북구,안암동1가,2005,34800
2011-03-01,성북구,안암동3가,1971,14000
2011-03-01,성북구,장위동,2008,45500
2011-03-01,성북구,정릉동,2003.771739130,31150
2011-03-01,성북구,종암동,2003.130434783,35800
2011-03-01,성북구,하월곡동,2006.521126761,43000
2011-03-01,송파구,가락동,1989,52500
2011-03-01,송파구,거여동,1996.888888889,37600
2011-03-01,송파구,마천동,2004.846153846,39000
2011-03-01,송파구,문정동,1995.793103448,42500
2011-03-01,송파구,방이동,1995,62000
2011-03-01,송파구,석촌동,2001,45000
2011-03-01,송파구,송파동,1991.363636364,65750
2011-03-01,송파구,신천동,1994.6875,83000
2011-03-01,송파구,오금동,1994.882352941,36500
2011-03-01,송파구,잠실동,2001.2,97750
2011-03-01,송파구,장지동,2008.933333333,46303
2011-03-01,송파구,풍납동,1997.464285714,45900
2011-03-01,양천구,목동,1998.013333333,55500
2011-03-01,양천구,신월동,2002.9875,28000
2011-03-01,양천구,신정동,1997.182692308,42500
2011-03-01,영등포구,당산동,1999.75,40250
2011-03-01,영등포구,당산동1가,1996.666666667,32250
2011-03-01,영등포구,당산동2가,1996.5,28775
2011-03-01,영등포구,당산동3가,1995.25,45000
2011-03-01,영등포구,당산동4가,2002,45000
2011-03-01,영등포구,당산동5가,2001.857142857,72200
2011-03-01,영등포구,대림동,1995.292682927,32800
2011-03-01,영등포구,도림동,1999,27800
2011-03-01,영등포구,문래동3가,2000.333333333,54250
2011-03-01,영등포구,문래동4가,2001,29000
2011-03-01,영등포구,문래동5가,1988.6,32800
2011-03-01,영등포구,문래동6가,1991.5,32150
2011-03-01,영등포구,신길동,1993.722222222,32950
2011-03-01,영등포구,양평동1가,1986.8,36900
2011-03-01,영등포구,양평동2가,1991.714285714,24800
2011-03-01,영등포구,양평동3가,1998.75,36150
2011-03-01,영등포구,양평동4가,1997.2,37800
2011-03-01,영등포구,양평동5가,1996.363636364,32700
2011-03-01,영등포구,여의도동,1987.892857143,96750
2011-03-01,영등포구,영등포동,1997.733333333,42800
2011-03-01,영등포구,영등포동7가,1999.375,34950
2011-03-01,영등포구,영등포동8가,2000.666666667,43000
2011-03-01,용산구,도원동,2001,43000
2011-03-01,용산구,동빙고동,2003,108000
2011-03-01,용산구,보광동,1994.666666667,75800
2011-03-01,용산구,산천동,2001,36600
2011-03-01,용산구,서빙고동,1987,156100
2011-03-01,용산구,원효로3가,1971,48000
2011-03-01,용산구,원효로4가,1985,44100
2011-03-01,용산구,이촌동,1991.447368421,107550
2011-03-01,용산구,이태원동,1990.142857143,102900
2011-03-01,용산구,한강로1가,2005,115000
2011-03-01,용산구,한강로2가,2004.5,45750
2011-03-01,용산구,한강로3가,2006.333333333,76500
2011-03-01,용산구,한남동,1999.142857143,35000
2011-03-01,용산구,효창동,2010,69500
2011-03-01,용산구,후암동,1992.333333333,53000
2011-03-01,은평구,갈현동,1997.3,21725
2011-03-01,은평구,구산동,2001.461538462,26000
2011-03-01,은평구,녹번동,1998.571428571,26200
2011-03-01,은평구,대조동,2000.333333333,29950
2011-03-01,은평구,불광동,1999.925925926,29000
2011-03-01,은평구,수색동,2002.181818182,32500
2011-03-01,은평구,신사동,1997.739130435,25000
2011-03-01,은평구,역촌동,2008.473684211,26000
2011-03-01,은평구,응암동,2003.576923077,29000
2011-03-01,은평구,증산동,2003,30000
2011-03-01,은평구,진관동,2009.628571429,49777.5
2011-03-01,종로구,교북동,1995,20000
2011-03-01,종로구,구기동,2005,44000
2011-03-01,종로구,내수동,1999,94500
2011-03-01,종로구,명륜1가,2004.5,41500
2011-03-01,종로구,명륜2가,1996.777777778,50500
2011-03-01,종로구,무악동,2008,64300
2011-03-01,종로구,사직동,2008,97000
2011-03-01,종로구,숭인동,2008.2,39500
2011-03-01,종로구,신영동,1998,23000
2011-03-01,종로구,익선동,2003,20650
2011-03-01,종로구,인의동,2006,49750
2011-03-01,종로구,창신동,1994.4,32000
2011-03-01,종로구,청운동,2000,56000
2011-03-01,종로구,평창동,1997.2,28000
2011-03-01,중구,남대문로5가,2010,136167
2011-03-01,중구,만리동1가,2005,39250
2011-03-01,중구,묵정동,1981,21500
2011-03-01,중구,순화동,2006,38650
2011-03-01,중구,신당동,1999.844444444,40000
2011-03-01,중구,인현동2가,1968,16000
2011-03-01,중구,중림동,2001,60000
2011-03-01,중구,황학동,2008,42500
2011-03-01,중구,회현동1가,1975,25500
2011-03-01,중랑구,망우동,2006.928571429,28750
2011-03-01,중랑구,면목동,1997.12,30425
2011-03-01,중랑구,묵동,2000.210526316,35900
2011-03-01,중랑구,상봉동,2001.8,31300
2011-03-01,중랑구,신내동,1996.652173913,25000
2011-03-01,중랑구,중화동,1999,26800
2011-04-01,강남구,개포동,1985.957446809,70000
2011-04-01,강남구,논현동,1999.588235294,62500
2011-04-01,강남구,대치동,1991.285714286,90000
2011-04-01,강남구,도곡동,1997.75,73500
2011-04-01,강남구,삼성동,2003.578947368,90000
2011-04-01,강남구,수서동,1992.333333333,36950
2011-04-01,강남구,신사동,2002.5,84500
2011-04-01,강남구,압구정동,1979.7,151000
2011-04-01,강남구,역삼동,2002.481481481,49000
2011-04-01,강남구,일원동,1990.3,57100
2011-04-01,강남구,청담동,1997.689655172,82000
2011-04-01,강동구,강일동,2009.75,40500
2011-04-01,강동구,고덕동,1985.636363636,50000
2011-04-01,강동구,길동,1996,31800
2011-04-01,강동구,둔촌동,1991,39000
2011-04-01,강동구,명일동,1988.363636364,42125
2011-04-01,강동구,상일동,1992.333333333,48950
2011-04-01,강동구,성내동,2000.758620690,35950
2011-04-01,강동구,암사동,2001.285714286,40000
2011-04-01,강동구,천호동,2000.405405405,29500
2011-04-01,강북구,미아동,2003.432432432,34000
2011-04-01,강북구,번동,2001.058823529,28200
2011-04-01,강북구,수유동,1999.045454545,32100
2011-04-01,강서구,가양동,1994.235294118,20600
2011-04-01,강서구,공항동,2000,35000
2011-04-01,강서구,내발산동,2004.523809524,35500
2011-04-01,강서구,등촌동,1997,31600
2011-04-01,강서구,마곡동,1999,35250
2011-04-01,강서구,방화동,1996.534883721,25700
2011-04-01,강서구,염창동,1999.2,37000
2011-04-01,강서구,화곡동,2002.742424242,31500
2011-04-01,관악구,남현동,2005.166666667,42300
2011-04-01,관악구,봉천동,2001.338461538,36000
2011-04-01,관악구,신림동,2001.905660377,32000
2011-04-01,광진구,광장동,1995.260869565,59000
2011-04-01,광진구,구의동,1998.818181818,44000
2011-04-01,광진구,군자동,2008,113994
2011-04-01,광진구,자양동,1998.871794872,52500
2011-04-01,광진구,화양동,1999,35700
2011-04-01,구로구,개봉동,2000.666666667,31000
2011-04-01,구로구,고척동,1998.285714286,32000
2011-04-01,구로구,구로동,1997.896551724,30000
2011-04-01,구로구,신도림동,1999.666666667,45400
2011-04-01,구로구,오류동,2002.210526316,31500
2011-04-01,구로구,온수동,2010,56355
2011-04-01,금천구,가산동,1997.25,28850
2011-04-01,금천구,독산동,1996.772727273,23450
2011-04-01,금천구,시흥동,1999.441176471,25750
2011-04-01,노원구,공릉동,1998.4375,24800
2011-04-01,노원구,상계동,1991.630303030,23500
2011-04-01,노원구,월계동,1995.415094340,25500
2011-04-01,노원구,중계동,1992.915662651,28000
2011-04-01,노원구,하계동,1990.179487179,28000
2011-04-01,도봉구,도봉동,1996.774193548,28200
2011-04-01,도봉구,방학동,1993.361111111,23500
2011-04-01,도봉구,쌍문동,1992.844444444,23900
2011-04-01,도봉구,창동,1994.426086957,24500
2011-04-01,동대문구,답십리동,1999.923076923,33950
2011-04-01,동대문구,신설동,2008,28500
2011-04-01,동대문구,용두동,2006.928571429,36500
2011-04-01,동대문구,이문동,2003.043478261,37500
2011-04-01,동대문구,장안동,2004.125,36350
2011-04-01,동대문구,전농동,1997.636363636,30650
2011-04-01,동대문구,제기동,2002.222222222,35700
2011-04-01,동대문구,청량리동,1988.25,39800
2011-04-01,동대문구,회기동,1996,34875
2011-04-01,동대문구,휘경동,1999.1875,26350
2011-04-01,동작구,노량진동,1998.666666667,44750
2011-04-01,동작구,대방동,1995.612903226,37200
2011-04-01,동작구,동작동,2003,51000
2011-04-01,동작구,본동,1998.8,42000
2011-04-01,동작구,사당동,1997.372093023,39700
2011-04-01,동작구,상도1동,2003,20300
2011-04-01,동작구,상도동,2003.673076923,49800
2011-04-01,동작구,신대방동,1997.75,38750
2011-04-01,동작구,흑석동,1988,56000
2011-04-01,마포구,공덕동,2003.235294118,57100
2011-04-01,마포구,노고산동,2004,23500
2011-04-01,마포구,대흥동,2001.666666667,48000
2011-04-01,마포구,도화동,2000,47250
2011-04-01,마포구,망원동,2003.636363636,34500
2011-04-01,마포구,상수동,2004,55000
2011-04-01,마포구,상암동,2004.375,46040.5
2011-04-01,마포구,서교동,2004,30600
2011-04-01,마포구,성산동,1997.142857143,34900
2011-04-01,마포구,신공덕동,2001.666666667,36000
2011-04-01,마포구,신수동,2001.714285714,43800
2011-04-01,마포구,신정동,1999,35750
2011-04-01,마포구,아현동,1998,26800
2011-04-01,마포구,연남동,2003,47100
2011-04-01,마포구,염리동,1999,28500
2011-04-01,마포구,용강동,2003.25,52600
2011-04-01,마포구,중동,2002.8,36000
2011-04-01,마포구,창전동,2004.076923077,49000
2011-04-01,마포구,토정동,1997,59500
2011-04-01,마포구,현석동,2002.166666667,41400
2011-04-01,서대문구,남가좌동,2003.1875,39250
2011-04-01,서대문구,대현동,1999,41150
2011-04-01,서대문구,북가좌동,2001.076923077,31000
2011-04-01,서대문구,북아현동,1999.666666667,31000
2011-04-01,서대문구,연희동,2001.125,36750
2011-04-01,서대문구,영천동,1995,42000
2011-04-01,서대문구,창천동,2004,40750
2011-04-01,서대문구,천연동,2006,33500
2011-04-01,서대문구,충정로2가,1996,37900
2011-04-01,서대문구,충정로3가,2005.333333333,28000
2011-04-01,서대문구,현저동,1998.4,36900
2011-04-01,서대문구,홍은동,1994.173913043,31000
2011-04-01,서대문구,홍제동,1997.918918919,30500
2011-04-01,서초구,반포동,1992.85,122850
2011-04-01,서초구,방배동,1996.162162162,80500
2011-04-01,서초구,서초동,1992.962264151,87100
2011-04-01,서초구,양재동,1997.6,52000
2011-04-01,서초구,우면동,1994.5,52000
2011-04-01,서초구,잠원동,1988.216216216,79000
2011-04-01,성동구,금호동1가,2001,47000
2011-04-01,성동구,금호동3가,1994,54500
2011-04-01,성동구,금호동4가,2002.357142857,51750
2011-04-01,성동구,도선동,2006,45500
2011-04-01,성동구,마장동,1999.066666667,34800
2011-04-01,성동구,사근동,2000,35300
2011-04-01,성동구,성수동1가,1997.166666667,41250
2011-04-01,성동구,성수동2가,2001,50000
2011-04-01,성동구,송정동,2004.5,39500
2011-04-01,성동구,옥수동,1992.666666667,51500
2011-04-01,성동구,용답동,1995,26000
2011-04-01,성동구,응봉동,1991,40200
2011-04-01,성동구,하왕십리동,1998.764705882,45000
2011-04-01,성동구,행당동,2000.461538462,40100
2011-04-01,성북구,길음동,2004.636363636,38325
2011-04-01,성북구,돈암동,1999.222222222,34500
2011-04-01,성북구,동소문동4가,1998,29875
2011-04-01,성북구,동소문동7가,2004,30800
2011-04-01,성북구,보문동3가,2003,34850
2011-04-01,성북구,보문동6가,1997,30000
2011-04-01,성북구,삼선동2가,2008.428571429,31900
2011-04-01,성북구,상월곡동,2002,25900
2011-04-01,성북구,석관동,2001.473684211,37150
2011-04-01,성북구,성북동,1972,17300
2011-04-01,성북구,안암동1가,2005,32300
2011-04-01,성북구,안암동4가,1969,18600
2011-04-01,성북구,장위동,2006.5,34500
2011-04-01,성북구,정릉동,2001.525,26750
2011-04-01,성북구,종암동,2004.444444444,36675
2011-04-01,성북구,하월곡동,2006.076923077,38900
2011-04-01,송파구,가락동,1991.282051282,58400
2011-04-01,송파구,거여동,1997.916666667,37400
2011-04-01,송파구,마천동,2008.333333333,39923
2011-04-01,송파구,문정동,1993.25,42750
2011-04-01,송파구,방이동,1995.380952381,60000
2011-04-01,송파구,석촌동,2000,66400
2011-04-01,송파구,송파동,1991.636363636,57000
2011-04-01,송파구,신천동,1998.111111111,77000
2011-04-01,송파구,오금동,1993.428571429,50000
2011-04-01,송파구,잠실동,1997.390243902,105000
2011-04-01,송파구,장지동,2009.333333333,57000
2011-04-01,송파구,풍납동,1999.136363636,44650
2011-04-01,양천구,목동,1996.938461538,60000
2011-04-01,양천구,신월동,2002.041666667,27500
2011-04-01,양천구,신정동,1995.548780488,46500
2011-04-01,영등포구,당산동,2001.833333333,45000
2011-04-01,영등포구,당산동1가,2000.666666667,29700
2011-04-01,영등포구,당산동2가,1996.857142857,15800
2011-04-01,영등포구,당산동3가,1994.5,50000
2011-04-01,영등포구,당산동4가,2000.285714286,41500
2011-04-01,영등포구,당산동5가,1999.111111111,55000
2011-04-01,영등포구,대림동,1995.333333333,32950
2011-04-01,영등포구,도림동,1998,35000
2011-04-01,영등포구,문래동3가,2000.875,68500
2011-04-01,영등포구,문래동4가,2001,40750
2011-04-01,영등포구,문래동5가,1988,32500
2011-04-01,영등포구,문래동6가,1991.285714286,28000
2011-04-01,영등포구,신길동,1990.304347826,32000
2011-04-01,영등포구,양평동1가,1989,30400
2011-04-01,영등포구,양평동2가,1996,31000
2011-04-01,영등포구,양평동3가,1998.25,36250
2011-04-01,영등포구,양평동4가,2000,32500
2011-04-01,영등포구,양평동5가,1996,31500
2011-04-01,영등포구,양평동6가,2000,39400
2011-04-01,영등포구,여의도동,1989.692307692,82500
2011-04-01,영등포구,영등포동,2002.25,42000
2011-04-01,영등포구,영등포동1가,2006,31500
2011-04-01,영등포구,영등포동7가,2003,33850
2011-04-01,영등포구,영등포동8가,1999,32950
2011-04-01,용산구,도원동,2001,42200
2011-04-01,용산구,동자동,1969,26500
2011-04-01,용산구,문배동,2005,48600
2011-04-01,용산구,보광동,1992,75750
2011-04-01,용산구,산천동,2001,68500
2011-04-01,용산구,용산동2가,1981,54300
